가격,평점,채널,날짜,제품명,리뷰
"775,970",평점5,보다쇼핑,21.11.01.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,"주문하고 3~4주 걸릴수있다고 안내전화받고 기다렸는데 10일만에 배송된다고 lg기사님 연락받았지만 토욜집에없어서 월요일인 오늘 바로 받았네요안내받았던 기간보다 일찍받아서 좋았구요기사님도 친절하게 설치, 설명해주시고 가셨네요집안 색상이랑 맞춘건데 하~ 넘나 이뿐것 ㅋㅋ무선처음인데 세상 편하네요^^단점이라면 살짝 무겁다는것~!!소리도 작고 부드럽게 잘밀려요비움할때 소리가좀크지만 금새비워져서 좋구요이번 이사하면서 엘지로 다 바꾸면서 청소기는 구지;;라며 안했던게 ㅜ ㅜ 이제라도사서 좋으네요"
"775,970",평점3,신세계TV쇼핑,21.11.05.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,일단 배송이 한달 걸렸어요.. 삼성비스코프 청소기에 결함이 있어서 반품 처리 하고 바로 올 줄 알고 보냈는데 엘지 청소기 기다리다 성질만 나뻐졌어요ㅜ ㅜ. 일수불로 카드는 결제 됐는데... 2주일 걸린다고 해 놓곤 몇일씩 고객이 전화 해서 확인 하게 하고 물량 공급이 힘들어 질 경우라면 차후에 팔던가 해야지 일단 팔고 보는 건 아니라 생각이 드네요.. 소비자는 당장 필요해서 샀는데 대처하는 방법도 미흡했고 일단 고객이 불편함을 느꼈다면 어떻게든 처리를 해 줄 맘이 일도 없었던거 갔습니다. 모든 고객들이 언제 배송 되냐고  물으면 고객이 확인 안된다 이런 말만 하고... 안사면 그만 이지만 솔직한 후기를 남기고 싶어서 남깁니다. 차후에 사실 븐들은 참고 하세요.. 기사님들은 친절 했어요
"775,970",평점4,쇼핑엔티,21.11.16.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,생각했던것보다 배송은 빨랐네요(10일 걸렸습니다)유선 청소기만 쓰다가 무선청소기 처음 쓰는데역시 힘은 딸리네요^^;무선이라 편하고 먼지흡입은 생각보다 타워가 다 빨아드리지는 못하네요머리카락같은것은 타워도 못데려가네요장점반 단점반입니다~
"775,970",평점3,CJ온스타일,21.09.15.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,"청소는 주로 남편이 하니까, 제가 청소기 쓸 일은 거의 없긴 한데요, 이것을 주로 쓰게 될 남편이 무겁다고 뭐라 하네요. lg 고객센터에 문의해보니 청소기 본체 무게가 2.7kg라고 하는데, 이 제품이 올해 출시(제조?)된 것이니 옛날 모델도 아닌데...대리점에서 설명들었을때는 이것보다 가벼운 것도 있었던 것 같은데... 여튼 무게감이 좀 아쉽긴 해요. 흡입력은 괜찮은 것 같아요. 다이슨을 살까 lg를 살까 엄청 고민했는데,,, 결과가 조금 아쉽긴 합니다."
"775,970",평점4,신세계TV쇼핑,21.09.20.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,우선 먼지통 비우는 불편함이 없는점이 제일 좋았어요~소음도 생각보다 크지않고 청소기 자체는 무거운편인데 바닥에 대고 하는 일반 청소시엔 무리가 없는데 틈새솔등을 끼우고 짧게 선반등을 청소할땐 손목이 많이 아프네요~물걸레 청소기도 너무 편하고 좋아요~단점이라면 청소기 무게와 올인원타워 먼지비움시 소리가 커서 깜짝 놀랐네요~청소기 먼지통이 깔끔하게 비워지진않아요~머리카락이 꼭 몇가닥씩은 꼭 남아요~ 그래도 써본 느낌은 장점이 더 많은 청소기네요~
"775,970",평점5,롯데홈쇼핑,21.10.13.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,예전 청소기는 먼지를 비우면 또 날려서 다시 청소해야하는 번거러움이 있는데 그런 귀찮은 작업을 이제 안해도 되고 그리고 이 먼지를 모아주는 먼지봉투가 쌓인 먼지의 세균 증식까지 억제하는 위생적인 역할까지 하니 얼마나 신경써서 만들었는지 느껴지더라구요. 먼지가 가득 쌓이면 교체해라고 알아서 알려주니 일일이 확인할 필요도 없어서 정말 편리하네요
"775,970",평점4,G마켓,21.11.29.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,"고민고민하다가 엘지코드제로 이번에 나온 올인원테워로 질렀습니다. 폭품 검색으로 지마켓이 가장 저렴하여 매장보다 저렴하게 구매신청, 나중에 댓글보니 배송이 3주 걸린다고 하여 걱정했지만 다행히도 보통 배송으로 2일만에 엘지기사님 담당 정해지고 3일만에 도착했어요ㅋㅋ설명 너무 잘해주시고 제품 테스트까지 아주 만족스러워요~청소해보니 아 이런게 청소이구나!!청소할만 하네요!!강추해요!!!"
"775,970",평점1,신세계TV쇼핑,21.09.07.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,"참나 어이없어서 별 하나도 안주고싶네요,,,배송이 계속 늦길래 전화해보니 한달걸린다고,,,ㅡㅡ,,,나보다 더 몇일 늦게 산사람은 상품평에 4일 걸려서 받았다는데,,,이건 뭔 시츄?본인 지역물류회사 제고로 인해 한달 걸린다고,,,ㅎ농촌도 아니고 하루이틀 차이도 아니고,,,한달하고 4일은 제고 문제가 아니지않나요?  그렇게 말하면 아 그래요? 그럴사람 있나요?? 말이되냐고요! 그럼 한달 걸린다고 하던가 팔지를 말았어야지,,,항의했더니만  3주이상 걸려서 이제서야 설치회사에서 전화오네요,,,그것도 전화 계속해서 받은거고,,,설치하러온다더니 토욜 당일까지 전화도 없고 하루종일 기다리다 항의전화 홈쇼핑에 하니 설치회사랑 연락이안된다고 오늘 안될듯하다고,,,아,,하루종일 기다리다 어디 나가지도 못하고,,,진짜,,부글부글하는데,,,그날 또 취소,,열받아서 민원 담당 전화 주라고 말했는데 알겠다면서 전화도 안옴,,,설치기사님 두시간 후에 갑자기 집앞이라고 전화옴,,,아,, 나왔는데후다닥 또 집에 들어감,,,진짜 하루종일 진짜 너무하네요!!!"
"775,970",평점5,신세계TV쇼핑,21.11.20.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,소음이 크지 않아 좋고 청소시 부드럽게 움직여서 좋고흡입력도 1단계에서도 잘되고 물걸레가 있어 편하고 물이 계속 나와 걸레가 마르지않아 좋고 물통 물 주입구가 2군데 여서  물통 말리기도 좋고 ㅎㅎ 다 좋아요단점은 밧데리 하나인거 일주일은 써봐야 단점을 찾을 것 같아요
"775,970",평점5,롯데홈쇼핑,21.10.13.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,"물걸레 청소기 따로 2번 돌렸는데 동시에 청소가 되니 시간이 반으로 줄었네요. 청소시 전진방향으로 밀어야 진공흡입 깨끗이 되는거만 주의하면 깨끗이 청소 잘 됩니다. 소음 적은편, 다x슨 대비 공기도 깨끗한 느낌. 거치타워 어디든 두고 싶은곳에 놓을수도 있어, 타사 청소기 다 써봤지만 가장 만족하는 중입니다."
"775,970",평점5,롯데홈쇼핑,21.10.18.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,사용하다 보면 아무래도 깔끔하게 세척을 하고 싶을 때가 있잖아요. 가능하답니다. 손쉽게 분리가 가능해요. 구석구석 원하는 곳을 물로 씻을 수 있다는 건 정말 엄청난 장점이 아닐까 합니다. 분해해서 깨끗이 씻으니 정말 바꾸길 잘했다 싶은 생각이 절로 든답니다.
"775,970",평점5,롯데홈쇼핑,21.10.13.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,흡입력이 정말 강해서 깨끗한 바닥이어도 우리 눈에 보이지 않는 초미세먼지까지 흡입하는건지 먼지가 두둑 쌓이더라구요. 소음이 적으면서 흡입력이 완전 좋으니 너무 만족스러워요. 무선청소기라 내가 원하는 곳 어디든지 쉽게 청소가 가능하답니다.
"775,970",평점5,11번가,21.10.29.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,"어우, 오래 기다렸습니다.방금 받았구요, 배송 기사님께 물어보니, 보통 한달 걸린 다네요.선 생산이 아니라, 주문 받은 후에 일정 물량이 모이면, 그때 생산해서 오래 걸린다네요.LG에서 직접 배송오고요.보조 배터리랑 침구 청소 키트는 없습니다.보조 배터리는 지금 전국 품절이고, 예약구매가 가능하나, 일정은 미정이랍니다.예약은 센터 방문이나, 콜센터 예약이 가능하다네요."
"775,970",평점5,롯데홈쇼핑,21.10.18.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,디자인 성능 다 마음에 듭니다 근데 한손으로 우아하고 티브이광고에서 하듯 청소하기에는 너무 무거워요. 그렇다고 두손으로 하기에는 좀 무리가 있는 디자인입니다. 좀만 더 가벼웠으면 더할나위없이 좋았을텐데하는 아쉬움이 남습니다.
"775,970",평점5,NS홈쇼핑 TV홈쇼핑,22.01.05.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,집에 이미 올인원 타워로 사용하다가~장인어른 댁에서 티비 보다홈쇼핑에서 판매하는걸 보고인터넷 접속해서 바로 샀네요 ㅎㅎ장모님 청소 하실 때 편하게 쓰시라고 구매했는데~장모님 쓰실때도 무겁지 않고 편하게 잘 쓰시고 계시네요!ㅎㅎ잘 쓰겠습니다!!ㅎㅎ
"775,970",평점5,롯데홈쇼핑,21.10.13.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,"물걸레는 초기 모델이 물걸레기능만 되는게 아니라 먼지흡입도 항상 같이 되는 모델이라, 먼지통에 습기가 유입되어 냄새가 유발되는데, 이번 모델은 따로 분리도 되고 함께도 가능하게 되어 좋습니다. 그리고 소음도 더 조용해졌네요"
"775,970",평점5,현대Hmall,21.10.28.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,배송이 이렇게 늦게 온다는걸 알았다면 구매를 고민했을겁니다. 홈피 그어디에도 배송이 한달이상 된다는 언급이 없습니다. 겨우 언급이 있는데가 이제품 소비자 묻기 코너에 담당자가 답으로 언급되있습니다. 현대몰 담당자나 제품 담당자는 책임을 느껴야 할것입니다. 많은 제품을 온라인으로 구매해봤지만 이번건 최악이였습니다. 현대몰에서 구매를 망설여지게 됩니다.
"775,970",평점5,G마켓,21.09.22.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,"제품은 이미 여러 곳을 알아보고 한 것이라 생각대로 만족하고, 특히 배송이 빨라서 좋기도 했지만 배송기사분이 친절하게 사용안내는 물론 배선정리까지 완벽하게 해주셔서 대단히 만족합니다. 기사님도 영업점 분들도 모두 건강하고 행복하세요."
"775,970",평점5,NS홈쇼핑 TV홈쇼핑,21.12.17.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,신세계입니다. 매트위에서도 잘 빨아서 좋아요 무게감은 나쁘지 않습니다!
"775,970",평점5,쇼핑엔티,21.11.15.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,드디어 설치했어용ㅜㅜ대략3주가까이 기다렸더니 무지반가웠네용^^ 청소기없이 ㅋ못살것같아요~ 유선을쓰다가 큰맘먹고 무선구매합니다 신세계이며 요세상 ㅎㅎ 넘 편합니당
"775,970",평점5,보다쇼핑,22.01.02.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,마음에 들어요 배터리가 오래가고 청소도 쉽고 먼지제거도 쉽죠 더 빨리살걸 해요
"775,970",평점4,쇼핑엔티,22.01.02.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,무선이라 편하고 좋아요흡입력은 유선청소기보단 확실히 덜하네요먼지 손에 안묻히고 타워가 처리해주니 좋아요
"775,970",평점5,NS홈쇼핑 TV홈쇼핑,22.01.05.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,청소가 기가막히게 끝내주게 잘됩니다!강추 또 강추에요! 한번 쓰윽 밀고 지나갔는데 바닥에서 광이남
"775,970",평점5,NS홈쇼핑 TV홈쇼핑,22.01.04.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,배송도 빠르고 잘 왔어요좋아요!
"775,970",평점5,쇼핑엔티,21.12.31.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,좋아요 소리작고 잘되요
"775,970",평점5,NS홈쇼핑 TV홈쇼핑,21.12.20.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,만족해요 기사님도 친절하시고
"775,970",평점5,보다쇼핑,21.12.04.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,빠르게 배송되었수면 기사님 오셔서 친절하게 설명 해주고 가셨어요 제품은 좋아요 흡입력이나 먼지를 손을 제거 안해도 되는 편리함  주변에서 사라사라 해서 늦장부린게 실수네요 물걸레도 있어 편해요
"775,970",평점5,NS홈쇼핑 TV홈쇼핑,21.12.23.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,와 완전짱이예요 엘지는엘지네요
"775,970",평점5,NS홈쇼핑 TV홈쇼핑,22.01.05.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,빠른배송과 친절한설치
"775,970",평점5,쇼핑엔티,21.12.27.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,다이땡보단 훨 나은거 같아요~
"775,970",평점5,쇼핑엔티,21.12.14.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,역시 먼지 버릴때 짱 좋네요
"775,970",평점5,NS홈쇼핑 TV홈쇼핑,21.12.21.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,차이슨 사서 일년도 안되어 고장나서 구매했어요. 이전에도 lg청소기 사서 잘 사용했어요. 청소기가 많이 비싸지긴했지만 엘지라 제 값을 할꺼라 믿어요.
"775,970",평점5,쇼핑엔티,21.11.27.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,배송지 변경으로 시간이 조금 걸렸지만 가장 저럼하게 잘산것 같아요
"775,970",평점5,쇼핑엔티,21.11.24.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,동생 결혼선물로 보내줬습니다 잘쓰고있다고 하네요!
"775,970",평점4,쇼핑엔티,21.11.15.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,조금 무겁긴하지만 조용하고 이쁘고 편리합니다 수시로 청소할 수 있어 좋으네요
"775,970",평점5,쇼핑엔티,21.11.22.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,디자인 깔끔하고 기사님도 친절히 설치해 주셨네요 진공&물걸레 장되요^^단 청소기 무게가 좀 나가네요
"775,970",평점5,쇼핑엔티,21.11.22.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,정말 너무 좋아요 청소할맛이 납니다 최고에요
"775,970",평점5,쇼핑엔티,21.11.15.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,묵직한데 먼지도 물걸레도 좋아요^^
"775,970",평점5,쇼핑엔티,21.11.15.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,역시 좋네요 편리하고 좋아요
"775,970",평점4,쇼핑엔티,21.11.05.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,실용성은 그닥 좋지 않네요 가격도 그렇고 뭐 대단한줄...기대가 너무 컸나봅니다
"775,970",평점5,쇼핑엔티,21.11.11.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,좋네요. 배송도빠르규. 만족합니다
"775,970",평점5,쇼핑엔티,21.11.20.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,너무너무 좋아요 저렴하게사서 더좋아요
"775,970",평점5,쇼핑엔티,21.11.05.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,배송 빠르고 설치기사님도 친절하셔요!!
"775,970",평점5,쇼핑엔티,21.11.06.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,배송 엄청 빠르네요
"775,970",평점5,컴퓨존,21.10.28.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,한달이상잘쓰고있습니다 명불허전엔쥐
"775,970",평점5,11번가,22.01.05.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,디자인도 이쁘고 소음도 적고 가볍고 진짜 너무 좋아요!!특히 청소필터 싹 치워주는 기능 너무 편하고 좋아요 강추!!
"775,970",평점5,11번가,22.01.01.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,생각보다   배송도 빠르고  정말 감사합니다제일  저렴하게   잘 샀어요
"775,970",평점4,CJ온스타일,21.09.30.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,"다** 청소기 쓰다가 바꿨는데 장단점 있네요. 길이조절도 되고 핸들링 좋고, 물걸레 함께되는 점은 매우 만족합니다. 타워형으로 먼지까지 비워주니 참 좋네요. 단, 무게가 많이 무거워요. 무게 빼곤 전반적으로 만족이요~~"
"775,970",평점5,CJ온스타일,21.09.06.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,써보니 소리도 조용하고 먼지 잘 빨아드려서 좋네요~ 잘샀어요! 
"775,970",평점5,옥션,21.12.27.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,다이슨 쓰다가 본 상품으로 했더니 너무 편하고 청소효과도 좋네요 특히 물걸레를 같이 쓸수 있고 헤드가 작아 구석구석 꼼꼼히 물걸레질이 되어 좋습니다 먼지 청소와 물걸레가 한번에 되는것도 너무 좋습니다
"775,970",평점5,GSSHOP,21.09.30.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,역시좋아요 1세대를 쓰다가 깨져서 주문했는데 가격도 싸게샀고 그래서인지 밧데리는 1개네요 지난번에쓰던 밧데리는 안맞아요 ㅠㅠ
"775,970",평점5,현대Hmall,22.01.07.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,상품 품질이 좋습니다. 마음에 들어요!
"775,970",평점5,신세계TV쇼핑,22.01.07.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,청소하기 너무 편하네요먼지통 비우는 기능도 너무 맘에 듭니다
"775,970",평점5,신세계TV쇼핑,21.12.10.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,배송이 느리다는 얘기가 많아서 별 기대 안했는데 생각보다 빨리 설치해 주셨어요.선물 받으신 분이 많이 좋아하셔서 저도 기분 좋더라구요
"775,970",평점4,11번가,21.12.31.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,선물 했는데 만족해하네요 유선청소기 쓰다 무선으로 바꾸니 편하다고 그리고 먼지비우기 기능이 있어 손안대고 비울수있어 좋답니다
"775,970",평점5,신세계TV쇼핑,22.01.07.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,설치 기사님도 친절하셨고 편하게 청소기에 쌓인 먼지를 제거할 수 있게 되어서 좋아요~
"775,970",평점3,CJ온스타일,22.01.02.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,리뷰에무겁다는내용이많았는데그렇게무겁지는않아요긴머리인저는엉키지않고들어가서만족합니다
"775,970",평점5,롯데홈쇼핑,22.01.03.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,역쉬 코드제로 명성에 걸맞게 가볍고 흡입력도 좋고사용하기 넘 좋습니다.
"775,970",평점5,신세계TV쇼핑,21.12.25.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,너무 편하고 가벼워서 좋아요. 소음도 적어요
"775,970",평점5,옥션,22.01.04.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,기사님 직접 조립하고 친절하게 설명해주셔서 감사하고 청소기도 맘에 듭니다.
"775,970",평점5,GSSHOP,21.12.29.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,큰맘먹고 바?어요 생각보다 가볍네요
"775,970",평점5,11번가,21.12.30.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,？오입니다..흡입력  너무 좋네요
"775,970",평점5,옥션,21.12.31.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,무척 좋아요가전은 역시 LG
"775,970",평점5,신세계TV쇼핑,21.12.19.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,사용하기 편하고 좋아요
"775,970",평점4,11번가,22.01.05.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,빠른배송 맘에들어 요
"775,970",평점5,GSSHOP,21.12.20.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,조금 무겁긴하나 그 무게감이 흡입력도 높여주는거 같고 소음도 그닥 크지않아 사용하기 좋네요~ 먼지를 한번에 버릴 수 있어 그 또한 좋습니다~
"775,970",평점4,롯데홈쇼핑,21.12.31.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,소음이 좀 크고 조금은 조금 무겁다그래도 실용성이 좋다
"775,970",평점5,신세계TV쇼핑,21.12.18.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,아주 만족스러운 가격에 구매했습니다. 지금도 너무 잘 사용하고 있습니다
"775,970",평점5,롯데홈쇼핑,21.12.07.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,조금 무겁긴해요자꾸 청소 하고 싶어진답니다물걸레도 생각보다 잘 닦이는거 같은게 실용적이고 좋아요?
"775,970",평점5,신세계TV쇼핑,21.11.30.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,비싸지만 물걸레도 되고 좋아요. 부모님 사드렸는데 기능이 너무 많아서 쓰기 힘드신것 같기도 하네요.. 
"775,970",평점5,11번가,21.12.29.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,다이슨에 비해 엄청 조용해서 밤에도 청소 가능.다이슨에 비해 좀 무거운거 빼고 다 만족합니다.
"775,970",평점5,G마켓,21.12.29.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,친절하고 빠른배송 감사드립니다
"775,970",평점5,신세계TV쇼핑,21.12.14.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,역쉬 기대를 저버리지 않네요부러휘 부드럽게 움직이고 흡입력도 짱 짱 입니다 
"775,970",평점5,옥션,21.12.23.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,지난토요일 주문했는데 목요일방문설치 해주시내요^^엔지니어분도 젊고  친절하시내요감사히 잘사용하겠습니다보조밧데리가 없는것이아쉽내요
"775,970",평점5,옥션,21.12.30.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,성능좋고 배송도 빠르네요
"775,970",평점5,11번가,21.12.27.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,배송도 빠르고 기사님이 설치해서 놓아주셨어요제품도 너무좋네요
"775,970",평점5,신세계TV쇼핑,21.12.07.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,"생각보다 배송이 빨리왔네요

흡입력도 좋고 아주 만족합니다."
"775,970",평점4,11번가,21.12.29.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,"흡입력이  쎄구여,자동으로 청소통이 비워지는게 좋네여"
"775,970",평점4,보다쇼핑,21.09.14.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,예상 배송시간보단 살짝 늦었지만 상품은 만족입니다
"775,970",평점5,NS홈쇼핑 TV홈쇼핑,21.12.22.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,저렴하게 사서 잘 쓰고있어요좀 무겁긴해요
"775,970",평점5,CJ온스타일,21.09.10.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,설치도 잘 해주시고 사용법도 잘 설명해주셨어요 배송도 빠르고 만족스럽습니당 
"775,970",평점5,CJ온스타일,21.12.11.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,저렴한가격에 대만족합니다제품성능우수하고 가볍고 소음적고최고입니다
"775,970",평점5,롯데홈쇼핑,21.09.10.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,가격도 제품도 배송도 모두 만족합니다
"775,970",평점5,GSSHOP,21.12.23.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,4년전초기모델사용중인데 쓰레기배출시 레바도없을때꺼라 불편해서 딸 긴머리카락 전용으로두고쓰고  큰맘먹고새로구매했습니다 소음도조금더작아졌고 무게도가벼워졌네요
"775,970",평점5,롯데홈쇼핑,21.12.10.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,고민하다가 구매했습니다. 좋아요
"775,970",평점5,컴퓨존,21.09.07.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,딱 쓰기좋은 저렴한구성이네요
"775,970",평점5,11번가,22.01.05.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,설치기사분이친절했어오ㅡ
"775,970",평점5,G마켓,22.01.04.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,배송빠르고 품질조씁니다
"775,970",평점5,옥션,22.01.04.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,청소도 잘되고 좋으네요
"775,970",평점4,CJ온스타일,21.09.15.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,제품 역시 좋네요 ㅎㅎ
"775,970",평점5,G마켓,21.12.20.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,너무 편하고 좋아요~
"775,970",평점5,옥션,22.01.06.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,빠른배송 좋아요 좋아
"775,970",평점4,보다쇼핑,21.09.27.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,저렴하게 구매했습니다연휴가 끼어서 배송이 다소 늦었지만 문의하면 피드백도 빠르시고 배송기사님도 너무 친절했습니다~ 저렴하게 잘 샀어요~
"775,970",평점5,쇼핑엔티,21.12.15.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,너무너무좋습니다 만족하고잇어요
"775,970",평점5,옥션,21.12.24.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,생각보다 빠른 배송 감사합니다.
"775,970",평점5,GSSHOP,21.12.20.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,잘받았습니다 감사합니다
"775,970",평점5,CJ온스타일,21.08.13.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,좋아요 청소기바꿀때 되서 바꿨는데 완전소음도적고 가볍고
"775,970",평점5,신세계TV쇼핑,21.12.14.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,어머님께 선물로 드렸는데 엄청 편하다고 좋아하셨어요:)
"775,970",평점5,옥션,21.12.10.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,아주 마음에듭니다.설치 기사님 친절하시네요~
"775,970",평점5,신세계TV쇼핑,21.12.15.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,시어머님께 사드렸는데 너무 좋아하셨어요^^
"775,970",평점5,보다쇼핑,21.12.02.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,제품설명 서비스좋고 가격도 만족합니다
"775,970",평점5,옥션,21.12.07.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,오프라인보다 저령하고 아주 좋네요~
"775,970",평점5,옥션,21.12.07.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,청소기 잘받았어요 너무좋아요
"775,970",평점5,신세계TV쇼핑,21.12.09.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,가격도 저렴하고 만족합니다
"775,970",평점4,CJ온스타일,21.08.16.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,좋습니다 나쁘지 않아요
"775,970",평점4,NS홈쇼핑 TV홈쇼핑,21.12.17.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,상품 만족합니다~~
"775,970",평점4,NS홈쇼핑 TV홈쇼핑,21.12.19.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,터보로 사용하면 배터리가 너무 빨리 소진됩니다.배터리 추가 구매해야겠어모
"775,970",평점4,신세계TV쇼핑,21.12.20.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,배송은 많이 늦어요 ㅠ ㅠ기존게 망가져서 새로 구매타워가 진짜 좋긴 하네요
"775,970",평점5,신세계TV쇼핑,21.12.10.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,생각보다 배송이 빠르고 설치기사님도 친절하시고 만족합니다
"775,970",평점5,옥션,21.12.06.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,조금 시간이 걸리긴 했지만 2주 안에 배송이 왔네요. 싸게 잘 산 느낌이고 코드제로...좋네요 ㅎㅎ
"775,970",평점5,신세계TV쇼핑,21.11.21.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,다이@쓰다가 갈아탔는데 정말 나무랄곳이 없어요~저희언니도 보자마자 자기도 바꾼다고!!!최고입니다!!
"775,970",평점5,신세계TV쇼핑,21.11.24.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,기사님들도 바로 신청되서 조립해주시고 소음이 크지않아서 다이슨보다 더 나은것같아요
"775,970",평점5,인터파크,21.12.12.,LG전자 코드제로 A9S 올인원타워 AS9370IKT,빠른배송 감사합니다 많이 파세요
