가격,평점,채널,날짜,제품명,리뷰
"32,710",평점4,아비소,20.10.22.,신일 싹쓸이 SVC-680G,머리카락 청소용으로 구매했어요.생각보다 빨리는 힘이 좀 약한거 같아요. 딱 머리카락 청소용이지만 바닥에 있는것은 잘 빨아들이는데 피부나 이불위에 붙은 머리카락은 잘 안들어가요. 가볍에 쓸 용도로 샀으니까 이정도로도 만족해요.
"32,710",평점4,옥션,20.09.04.,신일 싹쓸이 SVC-680G,배송 완전 빠르구요..제품 얄상하니 딱 좋아요.오자마자 써봤는데 흡입력 괘안아요.쓰고나서 설명서 읽었더니... 처음엔 20시간 충전후 사용하라고... 오메나~ 승질이 넘 급했네요ㅠㅠ하나더 사려구요 ㅋㅋ틈새에 끼워놓으니 딱  이예요~^^
"32,710",평점5,옥션,20.05.13.,신일 싹쓸이 SVC-680G,몇년동안 사용한 제품입니다이 제품 찾을려고 여기 저기 다 뒤져서 구매하였습니다저는 정말 맘에 들어요오랫동안 사용 한 제품 한번구매할때 2~3개 구매해서 사용중이구요 고장 없이 정말 잘 사용하고 있습니다일정 사용 기간 지나면 밧데리 약해지는건 당연한 거구요담에 또 구매할게요
"32,710",평점5,G마켓,19.11.26.,신일 싹쓸이 SVC-680G,옷 매장에서 쓰는데 너무 가볍고 좋아서 주문 했는데 주소를 언니네집으로  설정해 버려서 잘못 배송되서재 주문하려고 합니다.^^집에 청소기 많은데 이건 무선핸디용이라 가볍고 흡입력도 좋습니다. 집 선반위나 구석구석 사용하기 좋아요~차량청소도 좋습니다~~
"32,710",평점5,G마켓,20.01.03.,신일 싹쓸이 SVC-680G,옷가게에서  알바하다가 사용해 보고 집에 청소기 많은데 가벼워서 또 구매 했네요. 주소를 잘 못 써서 언니네 집으로 배송돼 의도치 않게  언니에게 선물하게 된 청소기 형부께서 차량용청소기로 잘 사용하고 있다고 합니다. 가격에 비해 흡입력 괜찮고요틈새부분 청소하기도 편하고 가벼워서 선반이나 위 부분 청소하기 좋습니다.청소기가 가벼워서 매일청소하게 돼네요.단점은 충전을 오래해야 된다는 점인데 전 매일 충전해 놓고 씁니다.
"32,710",평점3,G마켓,19.12.27.,신일 싹쓸이 SVC-680G,흡입력은 조금 약한편이나 저렴한 가격에 쓸만합니다어차피 책상 지우개가루나 고양이가 흘린 사료정도를 치우기 위해 구매한거라 큰 문제는 없으나 사료가 자꾸 들어갔다가 입구로 흘러 나오네요ㅠ치우고 바로바로 먼지통을 비워줘야하는게 좀 번거롭네요
"32,710",평점3,옥션,20.05.06.,신일 싹쓸이 SVC-680G,간단하게 방 청소 하는 정도로는 괜찮은것 같아요 ㅋㅋ 근데 충전이 ㅋㅋ 충전대는 무게감도 없는 싸구려 플라스틱이라 허벌거려서 손으로 잡고 있어야 되고 꽂는것도 손잡이를 잡고 주둥이쪽을 꽂아서 충전하는거면 편할텐데 주둥이를 잡고 손잡이쪽으로 꽂아야 되는 방식이라 그립감이 영 별로네요
"32,710",평점5,옥션,19.08.21.,신일 싹쓸이 SVC-680G,"신일 핸디 청소기 두번째 구매 한거예요청소기 뿐 아니라 선풍기도 2대 구입해서2년째 잘 쓰고 있어요신일 전기 제품은 어디가나 볼수 있는 인기 있는 제품 이예요전기제품은 모터가 생명인데, 신일제품은 모터가 강력하고 좋읍니다가전 제품은 모터가 생명 이지요앞으로도 더많은 제품을  생산 하시에 소비자의 푹넒은 선택이 가는 하게 해주세요잘 쓰겠읍니다~~??????"
"32,710",평점5,아비소,21.09.01.,신일 싹쓸이 SVC-680G,디자인이 맘에들어 골랐어요. 크기도 딱이고 무겁지도 않아요. 소음도 적당하고 청소시간이 줄었어요!!
"32,710",평점4,아비소,21.12.19.,신일 싹쓸이 SVC-680G,생각보다 좋아요!!충전은 조금 불편
"32,710",평점5,아비소,21.11.25.,신일 싹쓸이 SVC-680G,넓은 흡입구가 없는게 아쉽네요
"32,710",평점4,SYT로드샵,21.07.14.,신일 싹쓸이 SVC-680G,아주편리하게 사용하기에 성능은 좋아요! 그런데 칠 까짐이 너무 심하네요.. 불과 하루 쓰고도 까지기 시작해서 그부분이 조금 불편합니다.
